sensorId,regionId,visitorId,deviceId,deviceType,populationType,globalId,firstTimeSeen,lastTimeSeen,rssi,nEvents,manufacturer,manufacturerRouter,manufacturerGlobal,excluded,ssid,frameControlHex,length
SENSOR-1001,1,visitor-file4-299364,02:00:00:43:23:80,LAPTOP,1,4400000,1787278200000,1787278200000,-77,18,Unknown,True,True,False,Unknown,0xD3C2,689
SENSOR-1001,1,visitor-file4-150724,02:00:00:43:23:81,LAPTOP,2,4400001,1787278200000,1787278200000,-46,6,Apple,True,True,False,Uplus_WiFi,0x43B5,319
SENSOR-1001,1,visitor-file4-021227,02:00:00:43:23:82,TABLET,4,4400002,1787278200000,1787278200000,-37,9,LG,True,True,False,KT_GiGA,0x786A,284
SENSOR-1001,1,visitor-file4-196925,02:00:00:43:23:83,TABLET,1,4400003,1787278200000,1787278200000,-62,25,Unknown,True,True,False,Unknown,0x3528,682
SENSOR-1001,1,visitor-common-003150,02:00:00:43:23:84,MOBILE,2,4400004,1787278200000,1787278200000,-51,6,LG,True,True,False,KT_GiGA,0x5250,525
SENSOR-1001,1,visitor-file4-196850,02:00:00:43:23:85,MOBILE,4,4400005,1787278200000,1787278200000,-88,11,Apple,True,True,False,Uplus_WiFi,0xA4B5,1267
SENSOR-1001,1,visitor-common-135865,02:00:00:43:23:86,TABLET,1,4400006,1787278200000,1787278200000,-91,20,LG,True,False,False,KT_GiGA,0x273A,1156
SENSOR-1001,1,visitor-file4-137512,02:00:00:43:23:87,LAPTOP,3,4400007,1787278200000,1787278200000,-52,13,Apple,False,True,False,OfficeNet,0x035B,1433
SENSOR-1001,1,visitor-common-114708,02:00:00:43:23:88,LAPTOP,2,4400008,1787278200000,1787278200000,-82,4,Apple,False,False,False,Unknown,0x9411,1214
SENSOR-1001,1,visitor-common-132061,02:00:00:43:23:89,MOBILE,4,4400009,1787278200000,1787278200000,-56,4,LG,True,True,False,KT_GiGA,0x4DE9,991
SENSOR-1001,1,visitor-file4-276936,02:00:00:43:23:8A,LAPTOP,4,4400010,1787278200000,1787278200000,-43,1,Samsung,False,True,False,OfficeNet,0x634F,609
SENSOR-1001,1,visitor-common-147188,02:00:00:43:23:8B,LAPTOP,1,4400011,1787278200000,1787278200000,-83,24,Apple,True,False,False,Unknown,0xD3FF,825
SENSOR-1001,1,visitor-file4-075164,02:00:00:43:23:8C,TABLET,3,4400012,1787278200000,1787278200000,-72,11,Apple,False,True,False,KT_GiGA,0x7BF6,163
SENSOR-1001,1,visitor-file4-114807,02:00:00:43:23:8D,TABLET,1,4400013,1787278200000,1787278200000,-38,8,Apple,True,False,False,KT_GiGA,0xDEB7,1208
SENSOR-1001,1,visitor-file4-017764,02:00:00:43:23:8E,MOBILE,4,4400014,1787278200000,1787278200000,-69,24,Apple,True,False,False,KT_GiGA,0x9F1D,639
SENSOR-1001,1,visitor-common-056402,02:00:00:43:23:8F,MOBILE,1,4400015,1787278200000,1787278200000,-94,2,Unknown,False,True,False,Uplus_WiFi,0x3764,1382
SENSOR-1001,1,visitor-common-025751,02:00:00:43:23:90,LAPTOP,2,4400016,1787278200000,1787278200000,-64,20,LG,True,True,False,Uplus_WiFi,0x00EC,1474
SENSOR-1001,1,visitor-common-146602,02:00:00:43:23:91,LAPTOP,3,4400017,1787278200000,1787278200000,-59,24,LG,True,True,False,Cafe_Free_WiFi,0x1170,1341
SENSOR-1001,1,visitor-file4-080263,02:00:00:43:23:92,TABLET,4,4400018,1787278200000,1787278200000,-51,16,Unknown,True,True,False,KT_GiGA,0x6402,1089
SENSOR-1001,1,visitor-file4-147968,02:00:00:43:23:93,TABLET,1,4400019,1787278200000,1787278200000,-59,21,Unknown,True,False,False,Uplus_WiFi,0x80D9,642
SENSOR-1001,1,visitor-file4-133915,02:00:00:43:23:94,LAPTOP,2,4400020,1787278200000,1787278200000,-95,19,Samsung,False,False,False,Uplus_WiFi,0xB39B,810
SENSOR-1001,1,visitor-common-012224,02:00:00:43:23:95,LAPTOP,1,4400021,1787278200000,1787278200000,-94,3,Samsung,True,False,False,Uplus_WiFi,0xC2C0,361
SENSOR-1001,1,visitor-file4-225254,02:00:00:43:23:96,MOBILE,1,4400022,1787278200000,1787278200000,-84,24,Samsung,False,True,False,Cafe_Free_WiFi,0x7635,394
