sensorId,regionId,visitorId,deviceId,deviceType,populationType,globalId,firstTimeSeen,lastTimeSeen,rssi,nEvents,manufacturer,manufacturerRouter,manufacturerGlobal,excluded,ssid,frameControlHex,length
SENSOR-1234,14,visitor-common-001254,02:00:00:0F:47:25,ROUTER,3,501254,1787278230000,1787278230000,-62,25,Google,True,True,False,Cafe_Free_WiFi,0x44E6,1318
SENSOR-1234,11,visitor-file4-002791,02:00:00:1E:B2:8E,MOBILE,4,611791,1787278230000,1787278230000,-48,2,Samsung,False,True,False,Guest,0x50C3,1481
SENSOR-1234,10,visitor-file4-002470,02:00:00:1E:B1:4D,IOT,3,611470,1787278230000,1787278230000,-35,12,Unknown,False,False,False,HomeWiFi,0x4F82,1160
SENSOR-1234,16,visitor-file4-000136,02:00:00:1E:A8:2F,MOBILE,1,609136,1787278230000,1787278230000,-78,18,LG,False,True,False,Guest,0x4664,263
SENSOR-1234,20,visitor-file4-002760,02:00:00:1E:B2:6F,IOT,1,611760,1787278230000,1787278230000,-81,1,Unknown,False,False,False,Cafe_Free_WiFi,0x50A4,1450
SENSOR-1234,5,visitor-file4-000225,02:00:00:1E:A8:88,IOT,2,609225,1787278230000,1787278230000,-47,15,Huawei,False,True,False,U+Net,0x46BD,352
SENSOR-1234,12,visitor-file4-001392,02:00:00:1E:AD:17,TABLET,1,610392,1787278230000,1787278230000,-52,14,Apple,False,True,False,Cafe_Free_WiFi,0x4B4C,82
SENSOR-1234,9,visitor-common-000589,02:00:00:0F:44:8C,ROUTER,2,500589,1787278230000,1787278230000,-69,21,Intel,True,True,False,KT_GiGA,0x424D,653
SENSOR-1234,10,visitor-file4-000450,02:00:00:1E:A9:69,IOT,3,609450,1787278230000,1787278230000,-86,1,Unknown,False,False,False,U+Net,0x479E,577
SENSOR-1234,11,visitor-file4-001771,02:00:00:1E:AE:92,MOBILE,4,610771,1787278230000,1787278230000,-69,1,Samsung,False,True,False,KT_GiGA,0x4CC7,461
SENSOR-1234,17,visitor-file4-001857,02:00:00:1E:AE:E8,TABLET,2,610857,1787278230000,1787278230000,-35,28,Cisco,False,True,False,SensorNet,0x4D1D,547
SENSOR-1234,14,visitor-file4-000814,02:00:00:1E:AA:D5,ROUTER,3,609814,1787278230000,1787278230000,-88,5,Google,True,True,False,HomeWiFi,0x490A,941
SENSOR-1234,5,visitor-common-000925,02:00:00:0F:45:DC,IOT,2,500925,1787278230000,1787278230000,-40,25,Huawei,False,True,False,Guest,0x439D,989
