sensorId,regionId,visitorId,deviceId,deviceType,populationType,globalId,firstTimeSeen,lastTimeSeen,rssi,nEvents,manufacturer,manufacturerRouter,manufacturerGlobal,excluded,ssid,frameControlHex,length
SENSOR-1234,7,visitor-file5-001627,02:00:00:1E:B9:BA,TABLET,4,613627,1787278260000,1787278260000,-48,9,Cisco,False,True,False,KT_GiGA,0x4C37,317
SENSOR-1234,10,visitor-file5-002270,02:00:00:1E:BC:3D,IOT,3,614270,1787278260000,1787278260000,-80,20,Unknown,False,False,False,,0x4EBA,960
SENSOR-1234,4,visitor-file5-000544,02:00:00:1E:B5:7F,ROUTER,1,612544,1787278260000,1787278260000,-61,6,Google,True,True,False,HomeWiFi,0x47FC,671
SENSOR-1234,8,visitor-common-000708,02:00:00:0F:45:03,LAPTOP,1,500708,1787278260000,1787278260000,-64,18,TP-Link,False,True,False,U+Net,0x42C4,772
SENSOR-1234,12,visitor-file5-000092,02:00:00:1E:B3:BB,TABLET,1,612092,1787278260000,1787278260000,-35,4,Apple,False,True,False,,0x4638,219
SENSOR-1234,7,visitor-file5-002627,02:00:00:1E:BD:A2,TABLET,4,614627,1787278260000,1787278260000,-70,19,Cisco,False,True,False,SK_WiFi,0x501F,1317
SENSOR-1234,15,visitor-common-000695,02:00:00:0F:44:F6,IOT,4,500695,1787278260000,1787278260000,-57,7,Huawei,False,True,False,OfficeNet,0x42B7,759
SENSOR-1234,16,visitor-file5-002576,02:00:00:1E:BD:6F,MOBILE,1,614576,1787278260000,1787278260000,-80,28,LG,False,True,False,,0x4FEC,1266
SENSOR-1234,10,visitor-common-001350,02:00:00:0F:47:85,IOT,3,501350,1787278260000,1787278260000,-41,2,Unknown,False,False,False,SensorNet,0x4546,1414
SENSOR-1234,17,visitor-file5-002497,02:00:00:1E:BD:20,TABLET,2,614497,1787278260000,1787278260000,-65,8,Cisco,False,True,False,HomeWiFi,0x4F9D,1187
SENSOR-1234,9,visitor-file5-000569,02:00:00:1E:B5:98,ROUTER,2,612569,1787278260000,1787278260000,-84,31,Intel,True,True,False,,0x4815,696
SENSOR-1234,12,visitor-common-001232,02:00:00:0F:47:0F,TABLET,1,501232,1787278260000,1787278260000,-41,3,Apple,False,True,False,,0x44D0,1296
SENSOR-1234,6,visitor-file5-000986,02:00:00:1E:B7:39,MOBILE,3,612986,1787278260000,1787278260000,-76,26,LG,False,True,False,OfficeNet,0x49B6,1113
SENSOR-1234,18,visitor-file5-001838,02:00:00:1E:BA:8D,LAPTOP,3,613838,1787278260000,1787278260000,-74,9,TP-Link,False,True,False,,0x4D0A,528
SENSOR-1234,17,visitor-common-000697,02:00:00:0F:44:F8,TABLET,2,500697,1787278260000,1787278260000,-56,8,Cisco,False,True,False,KT_GiGA,0x42B9,761
SENSOR-1234,3,visitor-file5-002803,02:00:00:1E:BE:52,LAPTOP,4,614803,1787278260000,1787278260000,-66,13,Xiaomi,False,True,False,HomeWiFi,0x50CF,1493
SENSOR-1234,11,visitor-common-000751,02:00:00:0F:45:2E,MOBILE,4,500751,1787278260000,1787278260000,-48,2,Samsung,False,True,False,KT_GiGA,0x42EF,815
SENSOR-1234,18,visitor-file5-002498,02:00:00:1E:BD:21,LAPTOP,3,614498,1787278260000,1787278260000,-64,10,TP-Link,False,True,False,OfficeNet,0x4F9E,1188
SENSOR-1234,6,visitor-file5-001346,02:00:00:1E:B8:A1,MOBILE,3,613346,1787278260000,1787278260000,-73,26,LG,False,True,False,OfficeNet,0x4B1E,1473
SENSOR-1234,15,visitor-file5-001495,02:00:00:1E:B9:36,IOT,4,613495,1787278260000,1787278260000,-34,26,Huawei,False,True,False,Guest,0x4BB3,185
SENSOR-1234,16,visitor-file5-001136,02:00:00:1E:B7:CF,MOBILE,1,613136,1787278260000,1787278260000,-42,26,LG,False,True,False,,0x4A4C,1263
SENSOR-1234,5,visitor-file5-002585,02:00:00:1E:BD:78,IOT,2,614585,1787278260000,1787278260000,-89,7,Huawei,False,True,False,,0x4FF5,1275
SENSOR-1234,19,visitor-file5-001859,02:00:00:1E:BA:A2,ROUTER,4,613859,1787278260000,1787278260000,-34,30,Intel,True,True,False,OfficeNet,0x4D1F,549
SENSOR-1234,16,visitor-file5-002436,02:00:00:1E:BC:E3,MOBILE,1,614436,1787278260000,1787278260000,-61,8,LG,False,True,False,Cafe_Free_WiFi,0x4F60,1126
SENSOR-1234,13,visitor-file5-001693,02:00:00:1E:B9:FC,LAPTOP,2,613693,1787278260000,1787278260000,-49,15,Xiaomi,False,True,False,Guest,0x4C79,383
SENSOR-1234,20,visitor-file5-001180,02:00:00:1E:B7:FB,IOT,1,613180,1787278260000,1787278260000,-90,12,Unknown,False,False,False,Guest,0x4A78,1307
SENSOR-1234,15,visitor-file5-002635,02:00:00:1E:BD:AA,IOT,4,614635,1787278260000,1787278260000,-78,26,Huawei,False,True,False,KT_GiGA,0x5027,1325
SENSOR-1234,4,visitor-common-001204,02:00:00:0F:46:F3,ROUTER,1,501204,1787278260000,1787278260000,-74,6,Google,True,True,False,Guest,0x44B4,1268
SENSOR-1234,4,visitor-file5-002964,02:00:00:1E:BE:F3,ROUTER,1,614964,1787278260000,1787278260000,-42,26,Google,True,True,False,SensorNet,0x5170,217
SENSOR-1234,4,visitor-file5-002264,02:00:00:1E:BC:37,ROUTER,1,614264,1787278260000,1787278260000,-70,15,Google,True,True,False,OfficeNet,0x4EB4,954
SENSOR-1234,16,visitor-file5-002096,02:00:00:1E:BB:8F,MOBILE,1,614096,1787278260000,1787278260000,-88,27,LG,False,True,False,SK_WiFi,0x4E0C,786
SENSOR-1234,20,visitor-common-000420,02:00:00:0F:43:E3,IOT,1,500420,1787278260000,1787278260000,-82,1,Unknown,False,False,False,U+Net,0x41A4,484
SENSOR-1234,13,visitor-common-000193,02:00:00:0F:43:00,LAPTOP,2,500193,1787278260000,1787278260000,-41,15,Xiaomi,False,True,False,KT_GiGA,0x40C1,257
SENSOR-1234,11,visitor-file5-000751,02:00:00:1E:B6:4E,MOBILE,4,612751,1787278260000,1787278260000,-85,1,Samsung,False,True,False,HomeWiFi,0x48CB,878
SENSOR-1234,14,visitor-file5-002894,02:00:00:1E:BE:AD,ROUTER,3,614894,1787278260000,1787278260000,-34,14,Google,True,True,False,OfficeNet,0x512A,147
SENSOR-1234,14,visitor-file5-001394,02:00:00:1E:B8:D1,ROUTER,3,613394,1787278260000,1787278260000,-54,15,Google,True,True,False,SK_WiFi,0x4B4E,84
SENSOR-1234,13,visitor-file5-000613,02:00:00:1E:B5:C4,LAPTOP,2,612613,1787278260000,1787278260000,-67,14,Xiaomi,False,True,False,Guest,0x4841,740
SENSOR-1234,5,visitor-common-000805,02:00:00:0F:45:64,IOT,2,500805,1787278260000,1787278260000,-42,25,Huawei,False,True,False,KT_GiGA,0x4325,869
SENSOR-1234,18,visitor-file5-002218,02:00:00:1E:BC:09,LAPTOP,3,614218,1787278260000,1787278260000,-85,29,TP-Link,False,True,False,HomeWiFi,0x4E86,908
SENSOR-1234,17,visitor-file5-001337,02:00:00:1E:B8:98,TABLET,2,613337,1787278260000,1787278260000,-63,18,Cisco,False,True,False,OfficeNet,0x4B15,1464
SENSOR-1234,12,visitor-common-001372,02:00:00:0F:47:9B,TABLET,1,501372,1787278260000,1787278260000,-61,23,Apple,False,True,False,KT_GiGA,0x455C,1436
SENSOR-1234,11,visitor-file5-002151,02:00:00:1E:BB:C6,MOBILE,4,614151,1787278260000,1787278260000,-81,23,Samsung,False,True,False,U+Net,0x4E43,841
SENSOR-1234,8,visitor-file5-001068,02:00:00:1E:B7:8B,LAPTOP,1,613068,1787278260000,1787278260000,-36,20,TP-Link,False,True,False,Cafe_Free_WiFi,0x4A08,1195
SENSOR-1234,11,visitor-file5-002031,02:00:00:1E:BB:4E,MOBILE,4,614031,1787278260000,1787278260000,-87,21,Samsung,False,True,False,Cafe_Free_WiFi,0x4DCB,721
